scenario,seed,selector,strat,exp_t,fail,excess_fail,oracle_strat,oracle_exp,gap_pct,attain_pct
dense_240,2030,tob,tob,8.0215,10,10,cb,9.9697,-19.542,124.29
dense_240,2031,det_holistic,awra,10.4107,0,0,cb,7.6762,35.624,73.73
dense_240,2031,det_lexicographic,cb,7.6762,0,0,cb,7.6762,0.0,100.0
dense_240,2031,det_speed,cb,7.6762,0,0,cb,7.6762,0.0,100.0
dense_240,2031,random,random,20.2038,0,0,cb,7.6762,163.202,37.99
dense_240,2031,seq,seq,17.8406,0,0,cb,7.6762,132.415,43.03
dense_240,2031,near,near,15.2056,10,10,cb,7.6762,98.089,50.48
dense_240,2031,score,score,14.5993,9,9,cb,7.6762,90.19,52.58
dense_240,2031,awra,awra,10.4107,0,0,cb,7.6762,35.624,73.73
dense_240,2031,cb,cb,7.6762,0,0,cb,7.6762,0.0,100.0
dense_240,2031,tob,tob,6.4284,12,12,cb,7.6762,-16.255,119.41
dense_240,2032,det_holistic,awra,8.8919,0,0,cb,7.4115,19.974,83.35
dense_240,2032,det_lexicographic,cb,7.4115,0,0,cb,7.4115,0.0,100.0
dense_240,2032,det_speed,cb,7.4115,0,0,cb,7.4115,0.0,100.0
dense_240,2032,random,random,22.1256,0,0,cb,7.4115,198.529,33.5
dense_240,2032,seq,seq,17.0525,0,0,cb,7.4115,130.08,43.46
dense_240,2032,near,near,15.6575,13,13,cb,7.4115,111.258,47.34
dense_240,2032,score,score,15.616,8,8,cb,7.4115,110.699,47.46
dense_240,2032,awra,awra,8.8919,0,0,cb,7.4115,19.974,83.35
dense_240,2032,cb,cb,7.4115,0,0,cb,7.4115,0.0,100.0
dense_240,2032,tob,tob,6.1495,10,10,cb,7.4115,-17.028,120.52
dense_240,2033,det_holistic,awra,11.3419,0,0,cb,8.1276,39.549,71.66
dense_240,2033,det_lexicographic,cb,8.1276,0,0,cb,8.1276,0.0,100.0
dense_240,2033,det_speed,cb,8.1276,0,0,cb,8.1276,0.0,100.0
dense_240,2033,random,random,17.0376,0,0,cb,8.1276,109.628,47.7
dense_240,2033,seq,seq,19.3657,0,0,cb,8.1276,138.273,41.97
dense_240,2033,near,near,17.1784,7,7,cb,8.1276,111.36,47.31
dense_240,2033,score,score,16.4009,6,6,cb,8.1276,101.794,49.56
dense_240,2033,awra,awra,11.3419,0,0,cb,8.1276,39.549,71.66
dense_240,2033,cb,cb,8.1276,0,0,cb,8.1276,0.0,100.0
dense_240,2033,tob,tob,6.6342,10,10,cb,8.1276,-18.374,122.51
dense_240,2034,det_holistic,awra,11.9058,0,0,cb,9.2091,29.283,77.35
dense_240,2034,det_lexicographic,cb,9.2091,0,0,cb,9.2091,0.0,100.0
dense_240,2034,det_speed,cb,9.2091,0,0,cb,9.2091,0.0,100.0
dense_240,2034,random,random,22.7513,0,0,cb,9.2091,147.052,40.48
dense_240,2034,seq,seq,20.9066,0,0,cb,9.2091,127.021,44.05
dense_240,2034,near,near,17.0962,7,7,cb,9.2091,85.645,53.87
dense_240,2034,score,score,16.8734,7,7,cb,9.2091,83.226,54.58
dense_240,2034,awra,awra,11.9058,0,0,cb,9.2091,29.283,77.35
dense_240,2034,cb,cb,9.2091,0,0,cb,9.2091,0.0,100.0
dense_240,2034,tob,tob,7.2786,13,13,cb,9.2091,-20.963,126.52
dense_240,2035,det_holistic,awra,12.1617,0,0,cb,9.4285,28.989,77.53
dense_240,2035,det_lexicographic,cb,9.4285,0,0,cb,9.4285,0.0,100.0
dense_240,2035,det_speed,cb,9.4285,0,0,cb,9.4285,0.0,100.0
dense_240,2035,random,random,19.4948,0,0,cb,9.4285,106.764,48.36
dense_240,2035,seq,seq,18.5538,0,0,cb,9.4285,96.783,50.82
dense_240,2035,near,near,16.5644,4,4,cb,9.4285,75.684,56.92
dense_240,2035,score,score,15.9041,3,3,cb,9.4285,68.681,59.28
dense_240,2035,awra,awra,12.1617,0,0,cb,9.4285,28.989,77.53
dense_240,2035,cb,cb,9.4285,0,0,cb,9.4285,0.0,100.0
dense_240,2035,tob,tob,7.6923,7,7,cb,9.4285,-18.414,122.57
dense_240,2036,det_holistic,awra,10.2809,0,0,cb,8.2772,24.207,80.51
dense_240,2036,det_lexicographic,cb,8.2772,0,0,cb,8.2772,0.0,100.0
dense_240,2036,det_speed,cb,8.2772,0,0,cb,8.2772,0.0,100.0
dense_240,2036,random,random,19.3697,0,0,cb,8.2772,134.013,42.73
dense_240,2036,seq,seq,18.1602,0,0,cb,8.2772,119.401,45.58
dense_240,2036,near,near,18.6689,10,10,cb,8.2772,125.546,44.34
dense_240,2036,score,score,17.8278,8,8,cb,8.2772,115.385,46.43
dense_240,2036,awra,awra,10.2809,0,0,cb,8.2772,24.207,80.51
dense_240,2036,cb,cb,8.2772,0,0,cb,8.2772,0.0,100.0
dense_240,2036,tob,tob,6.5906,14,14,cb,8.2772,-20.377,125.59
dense_240,2037,det_holistic,awra,12.0376,0,0,cb,9.2252,30.487,76.64
dense_240,2037,det_lexicographic,cb,9.2252,0,0,cb,9.2252,0.0,100.0
dense_240,2037,det_speed,cb,9.2252,0,0,cb,9.2252,0.0,100.0
dense_240,2037,random,random,19.6435,0,0,cb,9.2252,112.934,46.96
dense_240,2037,seq,seq,19.4611,0,0,cb,9.2252,110.956,47.4
dense_240,2037,near,near,17.1823,11,11,cb,9.2252,86.255,53.69
dense_240,2037,score,score,16.548,9,9,cb,9.2252,79.378,55.75
dense_240,2037,awra,awra,12.0376,0,0,cb,9.2252,30.487,76.64
dense_240,2037,cb,cb,9.2252,0,0,cb,9.2252,0.0,100.0
dense_240,2037,tob,tob,7.2888,13,13,cb,9.2252,-20.99,126.57
dense_240,2038,det_holistic,awra,12.4803,0,0,cb,9.9114,25.919,79.42
dense_240,2038,det_lexicographic,cb,9.9114,0,0,cb,9.9114,0.0,100.0
dense_240,2038,det_speed,cb,9.9114,0,0,cb,9.9114,0.0,100.0
dense_240,2038,random,random,19.7625,0,0,cb,9.9114,99.392,50.15
dense_240,2038,seq,seq,19.4592,0,0,cb,9.9114,96.333,50.93
dense_240,2038,near,near,17.3767,12,12,cb,9.9114,75.321,57.04
dense_240,2038,score,score,16.7525,10,10,cb,9.9114,69.023,59.16
dense_240,2038,awra,awra,12.4803,0,0,cb,9.9114,25.919,79.42
dense_240,2038,cb,cb,9.9114,0,0,cb,9.9114,0.0,100.0
dense_240,2038,tob,tob,7.9888,12,12,cb,9.9114,-19.398,124.07
dense_240,2039,det_holistic,awra,12.8189,0,0,cb,10.1451,26.356,79.14
dense_240,2039,det_lexicographic,cb,10.1451,0,0,cb,10.1451,0.0,100.0
dense_240,2039,det_speed,cb,10.1451,0,0,cb,10.1451,0.0,100.0
dense_240,2039,random,random,17.0729,0,0,cb,10.1451,68.288,59.42
dense_240,2039,seq,seq,16.5222,0,0,cb,10.1451,62.86,61.4
dense_240,2039,near,near,15.7324,7,7,cb,10.1451,55.075,64.48
dense_240,2039,score,score,15.5378,5,5,cb,10.1451,53.156,65.29
dense_240,2039,awra,awra,12.8189,0,0,cb,10.1451,26.356,79.14
dense_240,2039,cb,cb,10.1451,0,0,cb,10.1451,0.0,100.0
dense_240,2039,tob,tob,8.2076,12,12,cb,10.1451,-19.098,123.61
dense_240,2040,det_holistic,awra,12.4678,0,0,cb,9.3749,32.991,75.19
dense_240,2040,det_lexicographic,cb,9.3749,0,0,cb,9.3749,0.0,100.0
dense_240,2040,det_speed,cb,9.3749,0,0,cb,9.3749,0.0,100.0
dense_240,2040,random,random,18.7964,0,0,cb,9.3749,100.497,49.88
dense_240,2040,seq,seq,17.6987,0,0,cb,9.3749,88.788,52.97
dense_240,2040,near,near,13.8912,9,9,cb,9.3749,48.174,67.49
dense_240,2040,score,score,13.2598,9,9,cb,9.3749,41.439,70.7
dense_240,2040,awra,awra,12.4678,0,0,cb,9.3749,32.991,75.19
dense_240,2040,cb,cb,9.3749,0,0,cb,9.3749,0.0,100.0
dense_240,2040,tob,tob,7.6932,7,7,cb,9.3749,-17.938,121.86
dense_240,2041,det_holistic,awra,14.284,0,0,cb,11.3112,26.281,79.19
dense_240,2041,det_lexicographic,cb,11.3112,0,0,cb,11.3112,0.0,100.0
dense_240,2041,det_speed,cb,11.3112,0,0,cb,11.3112,0.0,100.0
dense_240,2041,random,random,20.0626,0,0,cb,11.3112,77.368,56.38
dense_240,2041,seq,seq,19.4723,0,0,cb,11.3112,72.15,58.09
dense_240,2041,near,near,16.3589,9,9,cb,11.3112,44.625,69.14
dense_240,2041,score,score,15.9924,8,8,cb,11.3112,41.385,70.73
dense_240,2041,awra,awra,14.284,0,0,cb,11.3112,26.281,79.19
dense_240,2041,cb,cb,11.3112,0,0,cb,11.3112,0.0,100.0
dense_240,2041,tob,tob,9.3999,9,9,cb,11.3112,-16.897,120.33
dense_240,2042,det_holistic,awra,12.8064,0,0,cb,10.6082,20.721,82.84
dense_240,2042,det_lexicographic,cb,10.6082,0,0,cb,10.6082,0.0,100.0
dense_240,2042,det_speed,cb,10.6082,0,0,cb,10.6082,0.0,100.0
dense_240,2042,random,random,21.3357,0,0,cb,10.6082,101.124,49.72
dense_240,2042,seq,seq,19.3692,0,0,cb,10.6082,82.587,54.77
dense_240,2042,near,near,16.0125,10,10,cb,10.6082,50.944,66.25
dense_240,2042,score,score,15.2928,10,10,cb,10.6082,44.16,69.37
dense_240,2042,awra,awra,12.8064,0,0,cb,10.6082,20.721,82.84
dense_240,2042,cb,cb,10.6082,0,0,cb,10.6082,0.0,100.0
dense_240,2042,tob,tob,8.5343,12,12,cb,10.6082,-19.55,124.3
dense_240,2043,det_holistic,awra,11.0552,0,0,cb,9.165,20.624,82.9
dense_240,2043,det_lexicographic,cb,9.165,0,0,cb,9.165,0.0,100.0
dense_240,2043,det_speed,cb,9.165,0,0,cb,9.165,0.0,100.0
dense_240,2043,random,random,17.886,0,0,cb,9.165,95.155,51.24
dense_240,2043,seq,seq,20.3354,0,0,cb,9.165,121.881,45.07
dense_240,2043,near,near,16.5982,7,7,cb,9.165,81.104,55.22
dense_240,2043,score,score,16.1965,6,6,cb,9.165,76.721,56.59
dense_240,2043,awra,awra,11.0552,0,0,cb,9.165,20.624,82.9
dense_240,2043,cb,cb,9.165,0,0,cb,9.165,0.0,100.0
dense_240,2043,tob,tob,7.3743,8,8,cb,9.165,-19.539,124.28
dense_240,2044,det_holistic,awra,12.3993,0,0,cb,9.3137,33.129,75.12
dense_240,2044,det_lexicographic,cb,9.3137,0,0,cb,9.3137,0.0,100.0
dense_240,2044,det_speed,cb,9.3137,0,0,cb,9.3137,0.0,100.0
dense_240,2044,random,random,20.7404,0,0,cb,9.3137,122.686,44.91
dense_240,2044,seq,seq,20.1316,0,0,cb,9.3137,116.149,46.26
dense_240,2044,near,near,14.4865,7,7,cb,9.3137,55.539,64.29
dense_240,2044,score,score,13.6095,5,5,cb,9.3137,46.123,68.44
dense_240,2044,awra,awra,12.3993,0,0,cb,9.3137,33.129,75.12
dense_240,2044,cb,cb,9.3137,0,0,cb,9.3137,0.0,100.0
dense_240,2044,tob,tob,7.5539,8,8,cb,9.3137,-18.895,123.3
dense_240,2045,det_holistic,awra,12.7206,0,0,cb,9.4461,34.664,74.26
dense_240,2045,det_lexicographic,cb,9.4461,0,0,cb,9.4461,0.0,100.0
dense_240,2045,det_speed,cb,9.4461,0,0,cb,9.4461,0.0,100.0
dense_240,2045,random,random,18.6987,0,0,cb,9.4461,97.951,50.52
dense_240,2045,seq,seq,19.9181,0,0,cb,9.4461,110.86,47.42
dense_240,2045,near,near,15.9638,7,7,cb,9.4461,68.998,59.17
dense_240,2045,score,score,15.2646,6,6,cb,9.4461,61.597,61.88
dense_240,2045,awra,awra,12.7206,0,0,cb,9.4461,34.664,74.26
dense_240,2045,cb,cb,9.4461,0,0,cb,9.4461,0.0,100.0
dense_240,2045,tob,tob,7.5856,11,11,cb,9.4461,-19.696,124.53
dense_240,2046,det_holistic,awra,13.3879,0,0,cb,10.8194,23.74,80.81
dense_240,2046,det_lexicographic,cb,10.8194,0,0,cb,10.8194,0.0,100.0
dense_240,2046,det_speed,cb,10.8194,0,0,cb,10.8194,0.0,100.0
dense_240,2046,random,random,21.2184,0,0,cb,10.8194,96.115,50.99
dense_240,2046,seq,seq,19.5873,0,0,cb,10.8194,81.039,55.24
dense_240,2046,near,near,17.9246,8,8,cb,10.8194,65.671,60.36
dense_240,2046,score,score,17.2462,8,8,cb,10.8194,59.401,62.73
dense_240,2046,awra,awra,13.3879,0,0,cb,10.8194,23.74,80.81
dense_240,2046,cb,cb,10.8194,0,0,cb,10.8194,0.0,100.0
dense_240,2046,tob,tob,8.9595,7,7,cb,10.8194,-17.191,120.76
dense_240,2047,det_holistic,awra,13.1378,0,0,cb,9.4623,38.844,72.02
dense_240,2047,det_lexicographic,cb,9.4623,0,0,cb,9.4623,0.0,100.0
dense_240,2047,det_speed,cb,9.4623,0,0,cb,9.4623,0.0,100.0
dense_240,2047,random,random,19.0186,0,0,cb,9.4623,100.993,49.75
dense_240,2047,seq,seq,22.4062,0,0,cb,9.4623,136.794,42.23
dense_240,2047,near,near,16.512,8,8,cb,9.4623,74.503,57.31
dense_240,2047,score,score,16.1764,7,7,cb,9.4623,70.956,58.49
dense_240,2047,awra,awra,13.1378,0,0,cb,9.4623,38.844,72.02
dense_240,2047,cb,cb,9.4623,0,0,cb,9.4623,0.0,100.0
dense_240,2047,tob,tob,7.6377,10,10,cb,9.4623,-19.283,123.89
dense_240,2048,det_holistic,awra,11.6616,0,0,cb,9.3282,25.015,79.99
dense_240,2048,det_lexicographic,cb,9.3282,0,0,cb,9.3282,0.0,100.0
dense_240,2048,det_speed,cb,9.3282,0,0,cb,9.3282,0.0,100.0
dense_240,2048,random,random,18.2516,0,0,cb,9.3282,95.661,51.11
dense_240,2048,seq,seq,17.502,0,0,cb,9.3282,87.625,53.3
dense_240,2048,near,near,18.1676,9,9,cb,9.3282,94.761,51.34
dense_240,2048,score,score,17.8355,7,7,cb,9.3282,91.2,52.3
dense_240,2048,awra,awra,11.6616,0,0,cb,9.3282,25.015,79.99
dense_240,2048,cb,cb,9.3282,0,0,cb,9.3282,0.0,100.0
dense_240,2048,tob,tob,7.4519,9,9,cb,9.3282,-20.114,125.18
dense_240,2049,det_holistic,awra,9.6677,0,0,cb,7.8411,23.296,81.11
dense_240,2049,det_lexicographic,cb,7.8411,0,0,cb,7.8411,0.0,100.0
dense_240,2049,det_speed,cb,7.8411,0,0,cb,7.8411,0.0,100.0
dense_240,2049,random,random,18.2655,0,0,cb,7.8411,132.946,42.93
dense_240,2049,seq,seq,17.7108,0,0,cb,7.8411,125.871,44.27
dense_240,2049,near,near,14.5849,11,11,cb,7.8411,86.006,53.76
dense_240,2049,score,score,13.8982,10,10,cb,7.8411,77.248,56.42
dense_240,2049,awra,awra,9.6677,0,0,cb,7.8411,23.296,81.11
dense_240,2049,cb,cb,7.8411,0,0,cb,7.8411,0.0,100.0
dense_240,2049,tob,tob,6.4807,10,10,cb,7.8411,-17.349,120.99
dense_240,2050,det_holistic,awra,13.3198,0,0,cb,11.3964,16.877,85.56
dense_240,2050,det_lexicographic,cb,11.3964,0,0,cb,11.3964,0.0,100.0
dense_240,2050,det_speed,cb,11.3964,0,0,cb,11.3964,0.0,100.0
dense_240,2050,random,random,19.7253,0,0,cb,11.3964,73.083,57.78
dense_240,2050,seq,seq,18.4511,0,0,cb,11.3964,61.903,61.77
dense_240,2050,near,near,15.8776,9,9,cb,11.3964,39.321,71.78
dense_240,2050,score,score,15.7416,9,9,cb,11.3964,38.128,72.4
dense_240,2050,awra,awra,13.3198,0,0,cb,11.3964,16.877,85.56
dense_240,2050,cb,cb,11.3964,0,0,cb,11.3964,0.0,100.0
dense_240,2050,tob,tob,9.4826,6,6,cb,11.3964,-16.793,120.18
dense_240,2051,det_holistic,awra,12.2031,0,0,cb,9.5609,27.636,78.35
dense_240,2051,det_lexicographic,cb,9.5609,0,0,cb,9.5609,0.0,100.0
dense_240,2051,det_speed,cb,9.5609,0,0,cb,9.5609,0.0,100.0
dense_240,2051,random,random,20.9019,0,0,cb,9.5609,118.619,45.74
dense_240,2051,seq,seq,19.2528,0,0,cb,9.5609,101.372,49.66
dense_240,2051,near,near,18.108,12,12,cb,9.5609,89.397,52.8
dense_240,2051,score,score,17.6838,12,12,cb,9.5609,84.96,54.07
dense_240,2051,awra,awra,12.2031,0,0,cb,9.5609,27.636,78.35
dense_240,2051,cb,cb,9.5609,0,0,cb,9.5609,0.0,100.0
dense_240,2051,tob,tob,7.7117,10,10,cb,9.5609,-19.341,123.98
dense_240,2052,det_holistic,awra,12.0258,0,0,cb,9.2027,30.677,76.52
dense_240,2052,det_lexicographic,cb,9.2027,0,0,cb,9.2027,0.0,100.0
dense_240,2052,det_speed,cb,9.2027,0,0,cb,9.2027,0.0,100.0
dense_240,2052,random,random,20.7536,0,0,cb,9.2027,125.516,44.34
dense_240,2052,seq,seq,21.4257,0,0,cb,9.2027,132.819,42.95
dense_240,2052,near,near,18.4793,8,8,cb,9.2027,100.803,49.8
dense_240,2052,score,score,17.8231,6,6,cb,9.2027,93.673,51.63
dense_240,2052,awra,awra,12.0258,0,0,cb,9.2027,30.677,76.52
dense_240,2052,cb,cb,9.2027,0,0,cb,9.2027,0.0,100.0
dense_240,2052,tob,tob,7.4476,9,9,cb,9.2027,-19.072,123.57
dense_240,2053,det_holistic,awra,11.1647,0,0,cb,7.9613,40.237,71.31
dense_240,2053,det_lexicographic,cb,7.9613,0,0,cb,7.9613,0.0,100.0
dense_240,2053,det_speed,cb,7.9613,0,0,cb,7.9613,0.0,100.0
dense_240,2053,random,random,18.5979,0,0,cb,7.9613,133.604,42.81
dense_240,2053,seq,seq,17.6019,0,0,cb,7.9613,121.094,45.23
dense_240,2053,near,near,16.7143,7,7,cb,7.9613,109.944,47.63
dense_240,2053,score,score,15.9516,7,7,cb,7.9613,100.364,49.91
dense_240,2053,awra,awra,11.1647,0,0,cb,7.9613,40.237,71.31
dense_240,2053,cb,cb,7.9613,0,0,cb,7.9613,0.0,100.0
dense_240,2053,tob,tob,6.487,13,13,cb,7.9613,-18.518,122.73
dense_240,2054,det_holistic,awra,12.683,0,0,cb,10.1539,24.907,80.06
dense_240,2054,det_lexicographic,cb,10.1539,0,0,cb,10.1539,0.0,100.0
dense_240,2054,det_speed,cb,10.1539,0,0,cb,10.1539,0.0,100.0
dense_240,2054,random,random,20.0246,0,0,cb,10.1539,97.211,50.71
dense_240,2054,seq,seq,18.6451,0,0,cb,10.1539,83.625,54.46
dense_240,2054,near,near,18.5941,9,9,cb,10.1539,83.123,54.61
dense_240,2054,score,score,17.8922,8,8,cb,10.1539,76.21,56.75
dense_240,2054,awra,awra,12.683,0,0,cb,10.1539,24.907,80.06
dense_240,2054,cb,cb,10.1539,0,0,cb,10.1539,0.0,100.0
dense_240,2054,tob,tob,8.4199,4,4,cb,10.1539,-17.078,120.59
dense_240,2055,det_holistic,awra,13.9669,0,0,cb,10.0969,38.328,72.29
dense_240,2055,det_lexicographic,cb,10.0969,0,0,cb,10.0969,0.0,100.0
dense_240,2055,det_speed,cb,10.0969,0,0,cb,10.0969,0.0,100.0
dense_240,2055,random,random,20.4774,0,0,cb,10.0969,102.809,49.31
dense_240,2055,seq,seq,18.6184,0,0,cb,10.0969,84.398,54.23
dense_240,2055,near,near,16.695,5,5,cb,10.0969,65.348,60.48
dense_240,2055,score,score,16.1633,5,5,cb,10.0969,60.082,62.47
dense_240,2055,awra,awra,13.9669,0,0,cb,10.0969,38.328,72.29
dense_240,2055,cb,cb,10.0969,0,0,cb,10.0969,0.0,100.0
dense_240,2055,tob,tob,8.2403,6,6,cb,10.0969,-18.388,122.53
heavy_sparse,2026,det_holistic,awra,4.0157,0,0,tob,3.9009,2.943,97.14
heavy_sparse,2026,det_lexicographic,awra,4.0157,0,0,tob,3.9009,2.943,97.14
heavy_sparse,2026,det_speed,tob,3.9009,0,0,tob,3.9009,0.0,100.0
heavy_sparse,2026,random,random,17.5306,0,0,tob,3.9009,349.397,22.25
heavy_sparse,2026,seq,seq,15.9968,0,0,tob,3.9009,310.077,24.39
heavy_sparse,2026,near,near,5.6926,0,0,tob,3.9009,45.93,68.53
heavy_sparse,2026,score,score,4.7526,0,0,tob,3.9009,21.832,82.08
heavy_sparse,2026,awra,awra,4.0157,0,0,tob,3.9009,2.943,97.14
heavy_sparse,2026,cb,cb,4.808,0,0,tob,3.9009,23.252,81.13
heavy_sparse,2026,tob,tob,3.9009,0,0,tob,3.9009,0.0,100.0
heavy_sparse,2027,det_holistic,awra,4.4027,0,0,tob,4.1933,4.995,95.24
heavy_sparse,2027,det_lexicographic,awra,4.4027,0,0,tob,4.1933,4.995,95.24
heavy_sparse,2027,det_speed,tob,4.1933,0,0,tob,4.1933,0.0,100.0
heavy_sparse,2027,random,random,15.8029,0,0,tob,4.1933,276.86,26.54
heavy_sparse,2027,seq,seq,16.8304,0,0,tob,4.1933,301.364,24.92
heavy_sparse,2027,near,near,5.7348,0,0,tob,4.1933,36.762,73.12
heavy_sparse,2027,score,score,5.1834,0,0,tob,4.1933,23.612,80.9
heavy_sparse,2027,awra,awra,4.4027,0,0,tob,4.1933,4.995,95.24
heavy_sparse,2027,cb,cb,5.3155,0,0,tob,4.1933,26.762,78.89
heavy_sparse,2027,tob,tob,4.1933,0,0,tob,4.1933,0.0,100.0
heavy_sparse,2028,det_holistic,awra,2.8574,0,0,tob,2.569,11.225,89.91
heavy_sparse,2028,det_lexicographic,awra,2.8574,0,0,tob,2.569,11.225,89.91
heavy_sparse,2028,det_speed,tob,2.569,0,0,tob,2.569,0.0,100.0
heavy_sparse,2028,random,random,18.8899,0,0,tob,2.569,635.296,13.6
heavy_sparse,2028,seq,seq,20.8774,0,0,tob,2.569,712.661,12.31
heavy_sparse,2028,near,near,5.1141,0,0,tob,2.569,99.069,50.23
heavy_sparse,2028,score,score,4.1915,0,0,tob,2.569,63.155,61.29
heavy_sparse,2028,awra,awra,2.8574,0,0,tob,2.569,11.225,89.91
heavy_sparse,2028,cb,cb,3.0968,0,0,tob,2.569,20.543,82.96
heavy_sparse,2028,tob,tob,2.569,0,0,tob,2.569,0.0,100.0
heavy_sparse,2029,det_holistic,awra,2.992,0,0,tob,2.7423,9.108,91.65
heavy_sparse,2029,det_lexicographic,awra,2.992,0,0,tob,2.7423,9.108,91.65
heavy_sparse,2029,det_speed,tob,2.7423,0,0,tob,2.7423,0.0,100.0
heavy_sparse,2029,random,random,20.8055,0,0,tob,2.7423,658.698,13.18
heavy_sparse,2029,seq,seq,13.5097,0,0,tob,2.7423,392.648,20.3
heavy_sparse,2029,near,near,3.828,0,0,tob,2.7423,39.594,71.64
heavy_sparse,2029,score,score,3.3333,0,0,tob,2.7423,21.553,82.27
heavy_sparse,2029,awra,awra,2.992,0,0,tob,2.7423,9.108,91.65
heavy_sparse,2029,cb,cb,3.4889,0,0,tob,2.7423,27.227,78.6
heavy_sparse,2029,tob,tob,2.7423,0,0,tob,2.7423,0.0,100.0
heavy_sparse,2030,det_holistic,awra,2.7952,0,0,tob,2.604,7.342,93.16
heavy_sparse,2030,det_lexicographic,awra,2.7952,0,0,tob,2.604,7.342,93.16
heavy_sparse,2030,det_speed,tob,2.604,0,0,tob,2.604,0.0,100.0
heavy_sparse,2030,random,random,15.3654,0,0,tob,2.604,490.061,16.95
heavy_sparse,2030,seq,seq,21.3281,0,0,tob,2.604,719.04,12.21
heavy_sparse,2030,near,near,4.9918,0,0,tob,2.604,91.695,52.17
heavy_sparse,2030,score,score,3.862,0,0,tob,2.604,48.308,67.43
heavy_sparse,2030,awra,awra,2.7952,0,0,tob,2.604,7.342,93.16
heavy_sparse,2030,cb,cb,3.1834,0,0,tob,2.604,22.249,81.8
heavy_sparse,2030,tob,tob,2.604,0,0,tob,2.604,0.0,100.0
heavy_sparse,2031,det_holistic,awra,2.5292,0,0,tob,2.2837,10.747,90.3
heavy_sparse,2031,det_lexicographic,awra,2.5292,0,0,tob,2.2837,10.747,90.3
heavy_sparse,2031,det_speed,tob,2.2837,0,0,tob,2.2837,0.0,100.0
heavy_sparse,2031,random,random,20.3771,0,0,tob,2.2837,792.275,11.21
heavy_sparse,2031,seq,seq,14.118,0,0,tob,2.2837,518.197,16.18
heavy_sparse,2031,near,near,5.7409,0,0,tob,2.2837,151.383,39.78
heavy_sparse,2031,score,score,4.6124,0,0,tob,2.2837,101.966,49.51
heavy_sparse,2031,awra,awra,2.5292,0,0,tob,2.2837,10.747,90.3
heavy_sparse,2031,cb,cb,2.7356,0,0,tob,2.2837,19.787,83.48
heavy_sparse,2031,tob,tob,2.2837,0,0,tob,2.2837,0.0,100.0
heavy_sparse,2032,det_holistic,awra,2.7309,0,0,tob,2.4416,11.848,89.41
heavy_sparse,2032,det_lexicographic,awra,2.7309,0,0,tob,2.4416,11.848,89.41
heavy_sparse,2032,det_speed,tob,2.4416,0,0,tob,2.4416,0.0,100.0
heavy_sparse,2032,random,random,18.1991,0,0,tob,2.4416,645.38,13.42
heavy_sparse,2032,seq,seq,12.9265,0,0,tob,2.4416,429.428,18.89
heavy_sparse,2032,near,near,5.301,0,0,tob,2.4416,117.111,46.06
heavy_sparse,2032,score,score,3.7992,0,0,tob,2.4416,55.604,64.27
heavy_sparse,2032,awra,awra,2.7309,0,0,tob,2.4416,11.848,89.41
heavy_sparse,2032,cb,cb,2.94,0,0,tob,2.4416,20.414,83.05
heavy_sparse,2032,tob,tob,2.4416,0,0,tob,2.4416,0.0,100.0
heavy_sparse,2033,det_holistic,awra,2.8804,0,0,tob,2.4751,16.374,85.93
heavy_sparse,2033,det_lexicographic,awra,2.8804,0,0,tob,2.4751,16.374,85.93
heavy_sparse,2033,det_speed,tob,2.4751,0,0,tob,2.4751,0.0,100.0
heavy_sparse,2033,random,random,16.1342,0,0,tob,2.4751,551.858,15.34
heavy_sparse,2033,seq,seq,13.4272,0,0,tob,2.4751,442.488,18.43
heavy_sparse,2033,near,near,5.0125,0,0,tob,2.4751,102.516,49.38
heavy_sparse,2033,score,score,3.6321,0,0,tob,2.4751,46.745,68.15
heavy_sparse,2033,awra,awra,2.8804,0,0,tob,2.4751,16.374,85.93
heavy_sparse,2033,cb,cb,3.0011,0,0,tob,2.4751,21.251,82.47
heavy_sparse,2033,tob,tob,2.4751,0,0,tob,2.4751,0.0,100.0
heavy_sparse,2034,det_holistic,awra,4.1483,0,0,tob,3.9916,3.927,96.22
heavy_sparse,2034,det_lexicographic,awra,4.1483,0,0,tob,3.9916,3.927,96.22
heavy_sparse,2034,det_speed,tob,3.9916,0,0,tob,3.9916,0.0,100.0
heavy_sparse,2034,random,random,19.4234,0,0,tob,3.9916,386.608,20.55
heavy_sparse,2034,seq,seq,19.3722,0,0,tob,3.9916,385.324,20.6
heavy_sparse,2034,near,near,5.7016,0,0,tob,3.9916,42.841,70.01
heavy_sparse,2034,score,score,4.9747,0,0,tob,3.9916,24.63,80.24
heavy_sparse,2034,awra,awra,4.1483,0,0,tob,3.9916,3.927,96.22
heavy_sparse,2034,cb,cb,4.9709,0,0,tob,3.9916,24.535,80.3
heavy_sparse,2034,tob,tob,3.9916,0,0,tob,3.9916,0.0,100.0
heavy_sparse,2035,det_holistic,awra,2.9472,0,0,tob,2.8051,5.066,95.18
heavy_sparse,2035,det_lexicographic,awra,2.9472,0,0,tob,2.8051,5.066,95.18
heavy_sparse,2035,det_speed,tob,2.8051,0,0,tob,2.8051,0.0,100.0
heavy_sparse,2035,random,random,19.5478,0,0,tob,2.8051,596.857,14.35
heavy_sparse,2035,seq,seq,17.6203,0,0,tob,2.8051,528.143,15.92
heavy_sparse,2035,near,near,5.9749,0,0,tob,2.8051,112.998,46.95
